Cabo de Santo Agostinho, PE;BR;-8.28333;-35.033329;beach,history;cabo_de_santo_agostinho
Bezerros, PE;BR;-8.23333;-35.79694;culture;bezerros
Fernando de Noronha, PE;BR;-3.84028;-32.410831;adventures,beach,water_sports;fernando_de_noronha
Paulista, PE;BR;-7.94083;-34.873058;beach,boat_trip,history;paulista
Ipojucá, PE;BR;-8.39889;-35.063889;beach,food,water_sports;ipojuca
Recife, PE;BR;-8.05389;-34.881111;beach,culture,history;recife
Olinda, PE;BR;-8.00889;-34.855282;beach,culture,history;olinda
Tamandaré, PE;BR;-8.75972;-35.104721;beach,boat_trip,food;tamandare
Caruaru, PE;BR;-8.28333;-35.976109;culture,food;caruaru
Itamaracá, PE;BR;-7.74778;-34.825562;beach,food,history;itamaraca
Cabedelo, PB;BR;-6.98111;-34.833889;beach,culture,history;cabedelo
Campina Grande, PB;BR;-7.23056;-35.881111;culture,food,history;campina_grande
Conde, PB;BR;-7.25972;-34.907501;beach;conde
João Pessoa, PB;BR;-7.115;-34.86306;beach,boat_trip,history;joao_pessoa
Araruna, PB;BR;-6.55833;-35.741669;beach;araruna
Parnaíba, PI;BR;-2.90472;-41.776669;beach,boat_trip,history;parnaiba
Teresina, PI;BR;-5.08917;-42.801941;boat_trip,food,history;teresina
Maracanã, PA;BR;-0.76667;-47.450001;beach,water_sports;maracana
